Audible_Title,Audible_Author,Goodreads_Link
Thunderlight,Adrienne Woods,https://www.goodreads.com/book/show/33384139-thunderlight?from_search=true&from_srp=true&qid=qCwPyGP8Sv&rank=1
Ban This Book,Alan Gratz,https://www.goodreads.com/book/show/31702735-ban-this-book?from_search=true&from_srp=true&qid=YuMW2UAUj2&rank=1
We Are Displaced,Malala Yousafzai,https://www.goodreads.com/book/show/39281540-we-are-displaced?from_search=true&from_srp=true&qid=NCTgEdES6Q&rank=2
Little Leaders: Bold Women in Black History,Vashti Harrison,https://www.goodreads.com/book/show/35488059-little-leaders?from_search=true&from_srp=true&qid=yEEHZmOTEv&rank=1
Heart and Soul,Kadir Nelson,https://www.goodreads.com/book/show/11043410-heart-and-soul?from_search=true&from_srp=true&qid=P1Pq1DyV8o&rank=1
The Black Kids,Christina Hammonds Reed,https://www.goodreads.com/book/show/45800564-the-black-kids?from_search=true&from_srp=true&qid=XbsGBsb2xs&rank=1
The Grimm Legacy,Polly Shulman,https://www.goodreads.com/book/show/6760780-the-grimm-legacy?from_search=true&from_srp=true&qid=n5CVleODrp&rank=1
A Heart in a Body in the World,Deb Caletti,https://www.goodreads.com/book/show/38244389-a-heart-in-a-body-in-the-world?from_search=true&from_srp=true&qid=N4xxbidmPy&rank=1
The Next Great Paulie Fink,Ali Benjamin,https://www.goodreads.com/book/show/41081306-the-next-great-paulie-fink?from_search=true&from_srp=true&qid=LcuguMt2Gg&rank=1
Dress Coded,Carrie Firestone,https://www.goodreads.com/book/show/52739872-dress-coded?from_search=true&from_srp=true&qid=9CDcP5iyvU&rank=1
Geek Girl,Holly Smale,https://www.goodreads.com/book/show/13621089-geek-girl?from_search=true&from_srp=true&qid=hAw3SZY8wc&rank=3
Calling All Minds,Temple Grandin,https://www.goodreads.com/book/show/36717955-calling-all-minds?from_search=true&from_srp=true&qid=Z3SVzUBt3T&rank=1
The Ethan I Was Before,Ali Standish,https://www.goodreads.com/book/show/30037871-the-ethan-i-was-before?from_search=true&from_srp=true&qid=IhWXgienkl&rank=1
Jo & Laurie,"Margaret Stohl, Melissa de la Cruz",https://www.goodreads.com/book/show/48895207-jo-laurie?from_search=true&from_srp=true&qid=XeP18vDreo&rank=18
Code Girls (Young Readers Edition),Liza Mundy,https://www.goodreads.com/book/show/38496719-code-girls?from_search=true&from_srp=true&qid=0f9wXTnE66&rank=1
Nothing but Trouble,Jacqueline Davies,https://www.goodreads.com/book/show/28446325-nothing-but-trouble?from_search=true&from_srp=true&qid=0RR1d0A7mx&rank=1
Simon B. Rhymin',Dwayne Reed,https://www.goodreads.com/book/show/54424566-simon-b-rhymin?from_search=true&from_srp=true&qid=r3GcwUGPHE&rank=1
Macbeth (No Fear Shakespeare),SparkNotes,https://www.goodreads.com/book/show/17247.Macbeth?from_search=true&from_srp=true&qid=bPc3lzFriP&rank=1
This Tender Land,William Kent Krueger,https://www.goodreads.com/book/show/25813942-this-tender-land?from_search=true&from_srp=true&qid=Ba0F5auaOq&rank=5
The Neverending Story,Michael Ende,https://www.goodreads.com/book/show/27712.The_Neverending_Story?from_search=true&from_srp=true&qid=PPE1DWWyXz&rank=3
Writers & Lovers,Lily King,https://www.goodreads.com/book/show/45289222-writers-lovers?from_search=true&from_srp=true&qid=prh0CZPRlB&rank=1
At Home in Mitford,Jan Karon,https://www.goodreads.com/book/show/71776.At_Home_in_Mitford?from_search=true&from_srp=true&qid=WUZCl9SIH2&rank=3
Song of Solomon,Toni Morrison,https://www.goodreads.com/book/show/11334.Song_of_Solomon?from_search=true&from_srp=true&qid=oFlMQkDyNB&rank=8
Kristin Lavransdatter,"Sigrid Undset, Tiina Nunnally - translator",https://www.goodreads.com/book/show/6217.Kristin_Lavransdatter?from_search=true&from_srp=true&qid=QHrd93cWOO&rank=2
All the Pretty Horses,Cormac McCarthy,https://www.goodreads.com/book/show/469571.All_the_Pretty_Horses?from_search=true&from_srp=true&qid=G4leu0YUbr&rank=3
The Lake House,Kate Morton,https://www.goodreads.com/book/show/21104828-the-lake-house?from_search=true&from_srp=true&qid=d1PKdWTUF8&rank=3
Conversations with Friends,Sally Rooney,https://www.goodreads.com/book/show/32187419-conversations-with-friends?from_search=true&from_srp=true&qid=efL6oKsMie&rank=1
The Baker's Secret,Stephen P. Kiernan,https://www.goodreads.com/book/show/40721934-the-baker-s-secret?from_search=true&from_srp=true&qid=nSWUsD7Gyp&rank=1
Saving Ceecee Honeycutt,Beth Hoffman,https://www.goodreads.com/book/show/6617928-saving-ceecee-honeycutt?from_search=true&from_srp=true&qid=xOoN9ZXoZE&rank=1
What the Wind Knows,Amy Harmon,https://www.goodreads.com/book/show/40407141-what-the-wind-knows?from_search=true&from_srp=true&qid=wfrFNL33qP&rank=1
The Gown,Jennifer Robson,https://www.goodreads.com/book/show/39893613-the-gown?from_search=true&from_srp=true&qid=GSlFw6IBeF&rank=1
Ungifted,Gordon Korman,https://www.goodreads.com/book/show/13623777-ungifted?from_search=true&from_srp=true&qid=gkaVhMSMwd&rank=3
People of the Book,Geraldine Brooks,https://www.goodreads.com/book/show/1379961.People_of_the_Book?from_search=true&from_srp=true&qid=oKAxJXRfhh&rank=2
Where the Forest Meets the Stars,Glendy Vanderah,https://www.goodreads.com/book/show/40545956-where-the-forest-meets-the-stars?from_search=true&from_srp=true&qid=KNqyLr8MKb&rank=1
The Lost Vintage,Ann Mah,https://www.goodreads.com/book/show/36260431-the-lost-vintage?from_search=true&from_srp=true&qid=N6r5fab9rL&rank=1
Before the Coffee Gets Cold,Toshikazu Kawaguchi,https://www.goodreads.com/book/show/44421460-before-the-coffee-gets-cold?from_search=true&from_srp=true&qid=kmgq5YvrhG&rank=1
Once Upon a River,Diane Setterfield,https://www.goodreads.com/book/show/40130093-once-upon-a-river?from_search=true&from_srp=true&qid=sbT9fRbFnL&rank=1
Agincourt,Bernard Cornwell,https://www.goodreads.com/book/show/3276012-agincourt?from_search=true&from_srp=true&qid=D7kvQaCNhL&rank=1
Home Fire,Kamila Shamsie,https://www.goodreads.com/book/show/33621427-home-fire?from_search=true&from_srp=true&qid=Yk2eaRY9pO&rank=4
The Far Pavilions,M. M. Kaye,https://www.goodreads.com/book/show/10222.The_Far_Pavilions?from_search=true&from_srp=true&qid=R2BmuwVeE7&rank=1
Burr,Gore Vidal,https://www.goodreads.com/book/show/8722.Burr?from_search=true&from_srp=true&qid=mZhrkra4BO&rank=2
Welcome to the Monkey House,Kurt Vonnegut,https://www.goodreads.com/book/show/4985.Welcome_to_the_Monkey_House?from_search=true&from_srp=true&qid=zcM3cLNIeJ&rank=2
The Firebird,Susanna Kearsley,https://www.goodreads.com/book/show/15942636-the-firebird?from_search=true&from_srp=true&qid=YM2XCm8K5C&rank=1
The Memory Police,"Yoko Ogawa, Stephen Snyder - translator",https://www.goodreads.com/book/show/37004370-the-memory-police?from_search=true&from_srp=true&qid=AEi7hr9d0B&rank=1
The Boleyn Inheritance,Philippa Gregory,https://www.goodreads.com/book/show/16180.The_Boleyn_Inheritance?from_search=true&from_srp=true&qid=VGCPWIjjSN&rank=4
Swept Away,Robyn Carr,https://www.goodreads.com/book/show/27277164-swept-away?from_search=true&from_srp=true&qid=VbY3TFl5vs&rank=1
The Book of M,Peng Shepherd,https://www.goodreads.com/book/show/36204070-the-book-of-m?from_search=true&from_srp=true&qid=9raUgx45aT&rank=1
After I Do,Taylor Jenkins Reid,https://www.goodreads.com/book/show/18775359-after-i-do?from_search=true&from_srp=true&qid=5jYd1sXX9Q&rank=1
If You Only Knew,Kristan Higgins,https://www.goodreads.com/book/show/23280208-if-you-only-knew?from_search=true&from_srp=true&qid=3ztwxoEWG4&rank=1
The Orphan House,Ann Bennett,https://www.goodreads.com/book/show/49119061-the-orphan-house?from_search=true&from_srp=true&qid=izEvC9ZzUP&rank=1
What Once Was True,Jean Grainger,https://www.goodreads.com/book/show/40645901-what-once-was-true?from_search=true&from_srp=true&qid=1pZ58LVkUR&rank=1
Subterranean,James Rollins,https://www.goodreads.com/book/show/98807.Subterranean?from_search=true&from_srp=true&qid=SxT2fqWMpm&rank=3
The Poison Thread,Laura Purcell,https://www.goodreads.com/book/show/42178610-the-poison-thread?from_search=true&from_srp=true&qid=s1hUkR236g&rank=1
The Game of Kings,Dorothy Dunnett,https://www.goodreads.com/book/show/112077.The_Game_of_Kings?from_search=true&from_srp=true&qid=XkKtfT3rFW&rank=2
Little,Edward Carey,https://www.goodreads.com/book/show/38649806-little?from_search=true&from_srp=true&qid=jYw6cRSXNw&rank=1
Thunder and Rain,Charles Martin,https://www.goodreads.com/book/show/13038008-thunder-and-rain?from_search=true&from_srp=true&qid=Z4gCxniabW&rank=1
Esther,Angela Hunt,https://www.goodreads.com/book/show/22504506-esther?from_search=true&from_srp=true&qid=1b8xuXv78u&rank=1
Memories of Glass,Melanie Dobson,https://www.goodreads.com/book/show/44314322-memories-of-glass?from_search=true&from_srp=true&qid=osC5xJxs79&rank=1
Deep River,Karl Marlantes,https://www.goodreads.com/book/show/36395451-deep-river?from_search=true&from_srp=true&qid=MqsLjdeRSJ&rank=1
The Color Purple,Alice Walker,https://www.goodreads.com/book/show/52892857-the-color-purple?from_search=true&from_srp=true&qid=lxN0hZqPoV&rank=8
Outer Dark,Cormac McCarthy,https://www.goodreads.com/book/show/40471.Outer_Dark?from_search=true&from_srp=true&qid=5Sn96uXGkV&rank=2
Bellewether,Susanna Kearsley,https://www.goodreads.com/book/show/25094955-bellewether?from_search=true&from_srp=true&qid=T5M940OLeM&rank=1
The Friend,Sigrid Nunez,https://www.goodreads.com/book/show/40164365-the-friend?from_search=true&from_srp=true&qid=5DrFPcyfQG&rank=1
The Art of Fielding,Chad Harbach,https://www.goodreads.com/book/show/10996342-the-art-of-fielding?from_search=true&from_srp=true&qid=ID3pdJObzn&rank=1
Almond,Won-pyung Sohn,https://www.goodreads.com/book/show/52219386-almond?from_search=true&from_srp=true&qid=3JNZ0ogdiu&rank=1
The Girls of Mischief Bay,Susan Mallery,https://www.goodreads.com/book/show/22859473-the-girls-of-mischief-bay?from_search=true&from_srp=true&qid=Nxt2GSji0P&rank=2
Bowlaway,Elizabeth McCracken,https://www.goodreads.com/book/show/38251249-bowlaway?from_search=true&from_srp=true&qid=U75ua5Iccc&rank=1
The Other Typist,Suzanne Rindell,https://www.goodreads.com/book/show/17329041-the-other-typist?from_search=true&from_srp=true&qid=O3qHq4RDuI&rank=1
The Dressmaker,Rosalie Ham,https://www.goodreads.com/book/show/575758.The_Dressmaker?from_search=true&from_srp=true&qid=tJcrvqdyHz&rank=1
The Land Beyond the Sea,Sharon Kay Penman,https://www.goodreads.com/book/show/52371649-the-land-beyond-the-sea?from_search=true&from_srp=true&qid=EGbJ1h92SC&rank=1
White Chrysanthemum,Mary Lynn Bracht,https://www.goodreads.com/book/show/34701167-white-chrysanthemum?from_search=true&from_srp=true&qid=eOZlaqi3Qy&rank=1
The Romanov Empress,C. W. Gortner,https://www.goodreads.com/book/show/34019138-the-romanov-empress?from_search=true&from_srp=true&qid=hibvYPOV1Y&rank=1
The Horse Dancer,Jojo Moyes,https://www.goodreads.com/book/show/31624484-the-horse-dancer?from_search=true&from_srp=true&qid=udDRftGMmq&rank=1
Family of Lies,Mary Monroe,https://www.goodreads.com/book/show/18371398-family-of-lies?from_search=true&from_srp=true&qid=eTtUJZoQ33&rank=1
The Wedding Dress,Danielle Steel,https://www.goodreads.com/book/show/51147114-the-wedding-dress?from_search=true&from_srp=true&qid=Bt6OsQGm2g&rank=1
If You Want to Make God Laugh,Bianca Marais,https://www.goodreads.com/book/show/42412126-if-you-want-to-make-god-laugh?from_search=true&from_srp=true&qid=p8VveLIjr5&rank=1
Songs of Willow Frost,Jamie Ford,https://www.goodreads.com/book/show/17232261-songs-of-willow-frost?from_search=true&from_srp=true&qid=ODf5mxGr5e&rank=1
Limelight,Amy Poeppel,https://www.goodreads.com/book/show/36373328-limelight?from_search=true&from_srp=true&qid=Da90NwG1uz&rank=1
Every Last One,Anna Quindlen,https://www.goodreads.com/book/show/7468160-every-last-one?from_search=true&from_srp=true&qid=mXVDkmewRu&rank=1
The Paris Secret,Karen Swan,https://www.goodreads.com/book/show/28535922-the-paris-secret?from_search=true&from_srp=true&qid=zSNuRIKeNk&rank=1
Ghana Must Go,Taiye Selasi,https://www.goodreads.com/book/show/15811505-ghana-must-go?from_search=true&from_srp=true&qid=xnfrKP15Lt&rank=1
Everything Matters!,Ron Currie Jr.,https://www.goodreads.com/book/show/6184241-everything-matters?from_search=true&from_srp=true&qid=OCdijSF78J&rank=1
Song of a Captive Bird,Jasmin Darznik,https://www.goodreads.com/book/show/35574989-song-of-a-captive-bird?from_search=true&from_srp=true&qid=9Z3IwNmRwx&rank=1
Bearskin,James A. McLaughlin,https://www.goodreads.com/book/show/35487236-bearskin?from_search=true&from_srp=true&qid=CFOMDi5zek&rank=1
My Name Is Mary Sutter,Robin Oliveira,https://www.goodreads.com/book/show/7352053-my-name-is-mary-sutter?from_search=true&from_srp=true&qid=tw8GDR7zTQ&rank=1
The Miniaturist,Jessie Burton,https://www.goodreads.com/book/show/18498569-the-miniaturist?from_search=true&from_srp=true&qid=IA33VsGQJS&rank=1
The Absolutist,John Boyne,https://www.goodreads.com/book/show/13414716-the-absolutist?from_search=true&from_srp=true&qid=bdTJiBtdmh&rank=1
Flight Patterns,Karen White,https://www.goodreads.com/book/show/26109376-flight-patterns?from_search=true&from_srp=true&qid=h7g35Y5AUA&rank=1
Hope Harbor,Irene Hannon,https://www.goodreads.com/book/show/23411615-hope-harbor?from_search=true&from_srp=true&qid=oT8QZ0o31U&rank=1
Wildwood Creek,Lisa Wingate,https://www.goodreads.com/book/show/18059811-wildwood-creek?from_search=true&from_srp=true&qid=Wf1QyvZPlz&rank=1
Ayesha at Last,Uzma Jalaluddin,https://www.goodreads.com/book/show/43124133-ayesha-at-last?from_search=true&from_srp=true&qid=WFZVdzV3Hd&rank=1
The Queen’s Vow,C. W. Gortner,https://www.goodreads.com/book/show/12796941-the-queen-s-vow?from_search=true&from_srp=true&qid=arvtmwqUeR&rank=1
The Funny Thing About Norman Foreman,Julietta Henderson,https://www.goodreads.com/book/show/53288454-the-funny-thing-about-norman-foreman?from_search=true&from_srp=true&qid=WeBrI10f6T&rank=1
The Phantom Tree,Nicola Cornick,https://www.goodreads.com/book/show/32618152-the-phantom-tree?from_search=true&from_srp=true&qid=rGcKwnYR2u&rank=1
Hum If You Don't Know the Words,Bianca Marais,https://www.goodreads.com/book/show/28264701-hum-if-you-don-t-know-the-words?from_search=true&from_srp=true&qid=oMWGvMH75Q&rank=1
The Orchardist,Amanda Coplin,https://www.goodreads.com/book/show/13540215-the-orchardist?from_search=true&from_srp=true&qid=nQ4bfWOrY1&rank=1
Leopard at the Door,Jennifer McVeigh,https://www.goodreads.com/book/show/29940520-leopard-at-the-door?from_search=true&from_srp=true&qid=8XUGW0TBq3&rank=1
The Fourth Child,Jessica Winter,https://www.goodreads.com/book/show/53914949-the-fourth-child?from_search=true&from_srp=true&qid=pSQE5CLYgx&rank=1
Man in White,Johnny Cash,https://www.goodreads.com/book/show/139333.Man_in_White?from_search=true&from_srp=true&qid=YRXHdkwRyU&rank=1
Where the Long Grass Blows,Louis L'Amour,https://www.goodreads.com/book/show/121024.Where_the_Long_Grass_Blows?from_search=true&from_srp=true&qid=SfbsyUcjqW&rank=1
The Parfit Knight,Stella Riley,https://www.goodreads.com/book/show/40487683-the-parfit-knight?from_search=true&from_srp=true&qid=XpDoetaJrI&rank=1
The Book of Dreams,Nina George,https://www.goodreads.com/book/show/40909442-the-book-of-dreams?from_search=true&from_srp=true&qid=LV0rARnf9p&rank=1
The Printed Letter Bookshop,Katherine Reay,https://www.goodreads.com/book/show/40590422-the-printed-letter-bookshop?from_search=true&from_srp=true&qid=wIhfbv35wB&rank=1
The Line That Held Us,David Joy,https://www.goodreads.com/book/show/36343490-the-line-that-held-us?from_search=true&from_srp=true&qid=3DrEnTFwLa&rank=1
The Interestings,Meg Wolitzer,https://www.goodreads.com/book/show/15815333-the-interestings?from_search=true&from_srp=true&qid=rNLxpjaQrp&rank=2
Beyond the Point,Claire Gibson,https://www.goodreads.com/book/show/37959896-beyond-the-point?from_search=true&from_srp=true&qid=6cPcDE7qhq&rank=1
Shannon,Frank Delaney,https://www.goodreads.com/book/show/4612762-shannon?from_search=true&from_srp=true&qid=wsSp0T3Dbd&rank=1
Bringing Maggie Home,Kim Vogel Sawyer,https://www.goodreads.com/book/show/33414153-bringing-maggie-home?from_search=true&from_srp=true&qid=X9oMF0pNEl&rank=1
The Parisians,Marius Gabriel,https://www.goodreads.com/book/show/40712867-the-parisians?from_search=true&from_srp=true&qid=0jsWb8xbip&rank=1
More Information Than You Require,John Hodgman,https://www.goodreads.com/book/show/3119451-more-information-than-you-require?from_search=true&from_srp=true&qid=XW4rq0yKav&rank=1
Hippie,"Paulo Coelho, Eric M. B. Becker - translator",https://www.goodreads.com/book/show/39947385-hippie?from_search=true&from_srp=true&qid=6Oht6NEZsI&rank=1
Golden Child,Claire Adam,https://www.goodreads.com/book/show/40127349-golden-child?from_search=true&from_srp=true&qid=Q2d1gFRUPb&rank=1
Don't Read the Comments,Eric Smith,https://www.goodreads.com/book/show/40665154-don-t-read-the-comments?from_search=true&from_srp=true&qid=OA1UIw47dL&rank=1
The Visible Man,Chuck Klosterman,https://www.goodreads.com/book/show/10373933-the-visible-man?from_search=true&from_srp=true&qid=CsQQ1QEB4f&rank=1
Hot Water Music,Charles Bukowski,https://www.goodreads.com/book/show/50453.Hot_Water_Music?from_search=true&from_srp=true&qid=TXoXWhi5vI&rank=1
A Perfect Day,Richard Paul Evans,https://www.goodreads.com/book/show/199798.A_Perfect_Day?from_search=true&from_srp=true&qid=slZvOM76qy&rank=1
A Terrible Country,Keith Gessen,https://www.goodreads.com/book/show/36950898-a-terrible-country?from_search=true&from_srp=true&qid=Db9lJBT3uJ&rank=1
The Water Museum,Luis Alberto Urrea,https://www.goodreads.com/book/show/22875098-the-water-museum?from_search=true&from_srp=true&qid=ChfR3D5b5W&rank=1
Downtown Owl,Chuck Klosterman,https://www.goodreads.com/book/show/2159007.Downtown_Owl?from_search=true&from_srp=true&qid=YHfrAwD1gd&rank=1
Another Brooklyn,Jacqueline Woodson,https://www.goodreads.com/book/show/27213163-another-brooklyn?from_search=true&from_srp=true&qid=OF08oE8Sk2&rank=2
A Bridge Across the Ocean,Susan Meissner,https://www.goodreads.com/book/show/31625062-a-bridge-across-the-ocean?from_search=true&from_srp=true&qid=IeHojqFe5S&rank=1
All Things New,Lynn Austin,https://www.goodreads.com/book/show/13511388-all-things-new?from_search=true&from_srp=true&qid=Nhhag6EXhT&rank=1
